,business_id,review_count,rating,transactions
368,uHfX7ufwyTsIcnE96N_RzA,7,3.5,"['delivery', 'pickup']"
369,muPnVMI9kbeJ1tlsL8Xomw,30,2.5,['delivery']
370,2ospc7M5IAvrCRcfyFvYUA,39,2.5,"['pickup', 'delivery']"
371,cTC-50xUYDhNqmthjCYfuA,50,4.0,['delivery']
372,1tS7Kg0Wo8j-oCxQHTAAGA,50,4.0,[]
373,qBK2u72zBW0IaNvAQaPr0g,31,2.0,['delivery']
374,siLreS0MgdBCepGaQOVF6A,19,4.5,"['pickup', 'delivery']"
375,1GzsJkMAzZoc_BPRJtBS2A,6,4.0,"['pickup', 'delivery']"
376,nM-_YBkAIoS7gLTDtftctQ,16,3.0,"['pickup', 'delivery']"
377,Yo9NDdsL_X9LquUHtBHBpQ,35,1.5,"['pickup', 'delivery']"
378,5r7N7NxdBMejq8xnnBVzyA,120,4.0,['delivery']
379,FYGeB7SxDaDRjz2WRkx9gw,40,3.5,"['pickup', 'delivery']"
380,cFB1rBAij3_OYVllOw5JqA,104,4.0,['delivery']
381,9vGngnH26Og_MjILOiGGuw,92,4.5,"['pickup', 'delivery']"
382,MPj30H5ToXjLWo4ImaGPtA,18,3.0,[]
383,fYJJxLEbzcoBx3Cv9a54wQ,199,4.5,"['pickup', 'delivery']"
384,HQyLlHkIfLdirSCCiJh2rA,4,2.5,"['pickup', 'delivery']"
385,wOMYi5o__2kTCRLlGeDWYQ,3,2.5,[]
386,XrWXY_ajpR7nJAGzr3g5JQ,25,2.0,"['delivery', 'pickup']"
387,r4lJEp40iyBZrTmUWqvIRg,121,4.0,"['delivery', 'pickup']"
388,QtKvkvhNVM5oXDl_EEj1vA,65,4.5,"['delivery', 'pickup']"
389,K_wr22ybuIVaUrwvhq-eSQ,15,4.5,[]
390,CjNLAcx92Qpl0DLFvPuSpA,65,4.5,[]
391,HH6DsRNDb5zYVkzz3zzXng,146,4.0,"['delivery', 'pickup']"
392,dXJJLarecFilIlRuIUJntQ,24,4.5,[]
393,G3Ct0wQZhfTlNEtPqNA7vA,32,1.5,"['delivery', 'pickup']"
394,7tpFUsuy2KAHPsj3bRlnFw,15,3.5,"['pickup', 'delivery']"
395,YNtrWIDYx2-FRw743VOyPA,6,4.0,"['pickup', 'delivery']"
396,U-z3A-MpN_4GT4LUElYZPA,23,2.0,['delivery']
397,N59lhLSa7pGGiC7zi3eLOg,131,3.0,"['delivery', 'pickup']"
398,VaUBpf_ZtXHHWlJ6g1vXNA,55,3.5,['delivery']
399,aI8rFENhnv_y4kKTnxF9aw,57,5.0,"['pickup', 'delivery']"
400,f-Y4qOkzhncJBOE5NsuR0w,19,2.5,[]
401,FVol9Tj2uPrHOkr8uygt9g,2,3.0,[]
402,vEo4ZM8yMkKsIAs6ZfFDgQ,35,4.0,['delivery']
403,g5ucYETAgfdVf7oddboZyA,29,4.5,"['delivery', 'pickup']"
404,c4GJBBg6FwARLy_jhnb2sQ,52,3.5,"['delivery', 'pickup']"
405,_IHF3hEu8z4aw2kwL6m_ww,148,4.0,"['pickup', 'delivery']"
406,8OkKOlPE3nThZPsMszxIuA,322,3.5,"['pickup', 'delivery']"
407,he4Qd_4OuFmiPqm3EVp0aw,183,4.0,['delivery']
408,W6caR4g2-i5mgJwJXUgeOg,85,4.5,['delivery']
409,Af_NeHKm6Mq5OipkesmSDw,1,2.0,[]
410,H71dnv4nEHaoJpQC8dM4rA,164,3.5,"['delivery', 'pickup']"
411,B1qpUbfwBehLW0eWk9DymA,74,3.5,['delivery']
412,Sn2kC0jg3MvxQJAmLdTaPA,82,3.5,[]
413,jeSu3c5RfnyAB-KWT6wSjQ,13,4.0,"['delivery', 'pickup']"
414,zkop5HZTY0nMFlechohpVA,11,4.0,[]
415,2EoRgfmM9XH54l0Zxi0A-g,30,1.5,['delivery']
416,YP-wRLfd1zI37Mk_NWgygA,37,5.0,"['pickup', 'delivery']"
417,_DC3eLj0Rt3j8nu2wDiNCg,11,4.5,"['pickup', 'delivery']"
418,p0pj7GWOi8r9d1Rv7qu-rg,27,4.5,['delivery']
419,X5Ajzhq6rW3BO5UgiBLQ6g,28,1.5,['delivery']
420,GS5T3XduNXmSBQAmnjJM-w,84,1.5,['delivery']
421,8bC0oWzAO--imweG4L18BQ,47,4.0,['delivery']
422,c-Z7ZNEYCgZLPsE5JcKCbQ,25,2.0,"['delivery', 'pickup']"
423,0H2MhFpqhTXNBRQNVO6H7g,13,1.5,['delivery']
424,JUQriibXaA8Wi6UDcAnUuw,44,4.5,['delivery']
425,HV_EcIXoZ1gkljF4XWEw_g,22,1.5,['delivery']
426,2VaR5fNJCXTsxOJTolHsjg,38,3.5,['delivery']
427,6W-M5guj2fUTNXlDCUwmow,6,1.5,"['delivery', 'pickup']"
428,_fU5nmYiA663JKIWnRxPmg,53,4.0,[]
429,xOVAnOqw7xlTOWmQsUn8Vg,65,4.0,[]
430,j8BMXCVVvMlQv54fo17OIQ,44,4.5,"['delivery', 'pickup']"
431,iu6H9w3G252PtYb42y6K7A,23,3.5,"['pickup', 'delivery']"
432,kFZFNAmuKWuWK7Lq3S5uog,22,2.0,['delivery']
433,DPEC8r3-5q7-Ld4rgl2ikw,7,2.0,['delivery']
434,IdoGGCbg6E0QXZmDxJcuoA,1,1.0,"['pickup', 'delivery']"
435,W2suj1pTUp79iWy3hac6ag,274,3.5,"['pickup', 'delivery']"
436,1cyQorpwlI49n3CDUkHSmw,9,3.5,"['pickup', 'delivery']"
437,R0qtiLYdPE9QDMz9DY_fHA,11,3.0,"['pickup', 'delivery']"
438,2woFJt7Bo_0lJReWxXGp-A,283,4.0,['delivery']
439,57aSIZyWaBgt2wnLcV2gEQ,17,3.0,['delivery']
440,bsUKk2vw1al5YuL2pdK95Q,14,2.0,['delivery']
441,6lFkk-Q0vZJrigwPzyMWbw,55,1.5,['delivery']
442,Pw135CjPBj911J9yiAzVOw,8,4.0,[]
443,ql22LcOSxKeSdW4DR0GXMA,32,2.0,['delivery']
444,vyhM0rtNkQrSRZdIJJjqug,1,2.0,[]
445,l_CiEDDoHTOcEMUlT5S5GQ,24,1.5,"['pickup', 'delivery']"
446,85IEwUfGOgDmcNRdyJyGcw,17,3.0,['delivery']
447,_v5i_IfmfeEHBZGfmIwmHA,78,2.0,['delivery']
448,w5ftNa94JJe4WqLBWqiWEw,26,2.0,['delivery']
449,You2O0dXFNHA98LK_OBL2Q,46,3.0,"['delivery', 'pickup']"
450,Jhi-NUpZL8v9qL5e5Pznig,58,2.5,"['pickup', 'delivery']"
451,XKmHkhjuKmcLiccUKU8ZwQ,38,4.0,[]
452,vV3Ucy9MX_RFIgyQcDLSZQ,68,4.0,[]
453,AOAph4aocoeE1VojL4Lgew,14,2.5,['pickup']
454,Jw8LBJaEISWEatzI3zc5gQ,12,1.5,['delivery']
455,vdBcUIkhWLgUdMf1Er2aHA,43,3.5,['delivery']
456,rYvS0EvxW-g4gqK6auFyyg,17,5.0,[]
457,rQj_qymaIaqA7PvaFcNvJA,55,4.0,"['pickup', 'delivery']"
458,lZRADMythPcAqkaf5D3LVA,16,4.0,['delivery']
459,Kwtpz1HXpbdq9JB1PBhVTQ,152,2.5,[]
460,lzF3zj8c0c3D6SWWY67FTg,86,4.5,"['pickup', 'delivery']"
461,ya9AyboYXW2XwtpCv7j61A,4,2.5,[]
462,1qs-c2TnvJy2KhOWtkbcXA,40,4.0,['delivery']
463,HbE9MxVk4I_IDM2wA6BKYg,39,4.0,"['delivery', 'pickup']"
464,nALGgxxxEzg2OU8fDVX3AQ,7,1.5,['delivery']
465,RpXw1Ak1JtbwGmlAZF0FVg,5,4.0,['delivery']
466,cas0GXLnlp_EGZl-hBpUVQ,29,3.5,['delivery']
467,kzKdcVTeduxuJgdwh0tIcA,113,4.0,[]
468,NEVzffuJNnPsQhFcR2zQgQ,10,1.5,"['delivery', 'pickup']"
469,xYLXkw5bYBAfmD4PmTd8Aw,65,4.5,"['delivery', 'pickup']"
470,bFTZqYBddSziojhPUqppHg,33,4.0,"['pickup', 'delivery']"
471,2p-tBAcUyO2G0DEuvMez0A,147,3.0,"['delivery', 'pickup']"
472,CMOhbYWXPg2Z8a6JYf2N6A,30,2.5,"['delivery', 'pickup']"
473,4HvlFYCypfEBgQcD6IjHZg,33,4.0,['delivery']
474,qdtwo_4uEOcIMgASL2Kr0Q,132,3.5,['delivery']
475,KWB8NcGKRWp376tRUL4RDg,192,4.0,['delivery']
476,PoflzmVB3CAbf9a5syHtRA,8,5.0,['delivery']
477,M9yUASu9vNDa1t9PNrHBRA,227,3.5,['delivery']
478,-07HGco2Tof_rlEHWOtpPA,75,4.0,['delivery']
479,2x-V060P8DuU9Sh_ed59rA,43,4.0,['pickup']
480,VAIhqOYugBdn7vWUOIW-Uw,16,3.0,['delivery']
481,-u8g-2DybM68ceINl6YUJQ,39,4.5,"['pickup', 'delivery']"
482,Hd0Ns2E3XzzV2dxhpsN4eQ,162,4.5,"['delivery', 'pickup']"
483,_QxZfDFb0s4aX5YCVBcDpg,33,2.5,"['delivery', 'pickup']"
484,6ONmqWHbZmWhYtcBPnoBdw,32,4.0,['delivery']
485,6Le-MPaNzCwaKAsHNXVS0Q,2,1.0,[]
486,es3DitEs2vtxpQNJ9vGwwQ,96,3.5,['delivery']
487,2A6rLDsm8wvGALOT8awbGA,156,4.0,[]
488,zu9uFl1tOOER1z1D_VxplQ,27,1.5,['delivery']
489,dpZw3Rqo5ED3e81QnyGELg,2,2.5,[]
490,dpVnDkbdZZusn6ZwmNQl7w,74,4.0,[]
491,pnDKbJWLx6JjAB55SOomuA,12,4.0,[]
492,-8X3PpqXkNjpebBbRNEhCw,26,3.5,"['pickup', 'delivery']"
493,m70fwMJ-mV3Tr6sjxitcwg,3,5.0,['delivery']
494,M7GA92FGfbJay5qgaP3BRg,62,3.0,"['pickup', 'delivery']"
495,KZ_xAb-eOX1FySK_mxRl3w,25,2.5,['delivery']
496,YAfSUU3Yq8uDhG9WqEMVIQ,441,4.5,"['delivery', 'pickup']"
497,Bbo3tb-MIqY2vrEp78ifUA,18,4.0,[]
498,ns3T6ZxFu2ehbyiADOBotQ,1,1.0,"['delivery', 'pickup']"
499,yrfk9eKjtvlkzKyO1HPtCQ,22,4.0,"['delivery', 'pickup']"
500,kNjYfQP6ICIw1XIl76Fl1Q,2,3.0,[]
501,J0VEhntaymuakd7D-zFcTQ,36,2.5,"['delivery', 'pickup']"
502,e4MAownQKx76DpX5ltxRUw,87,4.0,['pickup']
503,EBujDNOX1IO2M8XDLlKSXQ,114,4.0,[]
504,YP8lA_oM8iI54xJqmoVAnQ,5,2.0,[]
505,Wc6YvZHyAfnvzvVXZ0k9rw,28,2.5,['delivery']
506,tkZEJFqj7NcxA6PUKLml-Q,75,4.0,[]
507,LFcwgKUsZE7FRps7Gfg3Ww,363,3.0,"['pickup', 'delivery']"
508,k-O8WB_CMKZ6DBP_aqjpCw,3,4.5,['delivery']
509,Ptqrhjbi5xEtrb0ERZ5a6w,27,4.0,"['delivery', 'pickup']"
510,nwq6PHnphSmZkhrCsq5mHw,2,2.0,"['delivery', 'pickup']"
511,-nwutjiZsQvv4cZkt1Jg9w,62,4.0,"['pickup', 'delivery']"
512,cbfVcq6TtuvCzZNElfOKoA,41,4.0,"['pickup', 'delivery']"
513,j0i8aCjfU-apAm-ccCDkTw,1,4.0,[]
514,nUzD76z3KbvRCfiW33Mkbg,36,3.5,"['pickup', 'delivery']"
515,FazBwXgsE3DPpijHZTM-NQ,3,3.5,"['pickup', 'delivery']"
516,X-n8EVtd0-JwPkRLpbfzig,13,4.0,[]
517,lM5PJt7TD9zd9ZnAtoBpNQ,12,1.5,"['delivery', 'pickup']"
518,Q0utQtJ-mvbKT7t2i4iCgA,18,4.0,"['pickup', 'delivery']"
519,MlYhsFOAN31ud_ut4nBh9Q,82,4.0,"['pickup', 'delivery']"
520,6Hp4i9hnqHcD5vjFCuT-Tw,9,4.5,[]
521,6mgqYpIYl53H_a8zCAWZpw,17,3.0,['delivery']
522,t7KicxX6PjauCfbsqX99oQ,22,3.5,[]
523,SFAM0lm2ZLSyqA4N4lxoNw,40,4.0,"['pickup', 'delivery']"
524,bDk5idgw90P-V33nvnnagQ,3,3.5,['delivery']
525,_RSfKyxfSAAjqWZrytld9Q,4,2.0,['delivery']
526,IiOwP3QAzeTjIWj3xGD93A,40,4.5,"['pickup', 'delivery']"
527,XCwFet6AZ8QGZb0ea_pTnA,2,4.5,[]
528,2KOzXMfVdGMfuNGoeIkK4A,84,2.0,"['pickup', 'delivery']"
529,dzDNZEOWGIjklDnVPatgLg,60,3.5,[]
530,3v0zhsnqYPbhcnkVHk72xA,57,2.0,['delivery']
531,NEo6FXt6pKisfYJ4oSGliQ,73,2.0,[]
532,H7f-Qheqjn1ksTR-NqZIFw,64,4.0,"['pickup', 'delivery']"
533,VqamD02LV4kOKhIXYrAYfw,56,3.5,['delivery']
534,tXuMZPVIYDAOLbiNU5qEdw,343,3.5,"['delivery', 'pickup']"
535,d2n-C_dwPxckiAirfd902Q,54,4.0,"['pickup', 'delivery']"
536,J84ztWFVfh5mqUrzb1vkzQ,46,4.0,"['pickup', 'delivery']"
537,NKO7KBYri0V4S6whHIQn9g,6,5.0,"['delivery', 'pickup']"
538,oeRx-YYjYxB-xb-Ron4Iyg,1,5.0,"['delivery', 'pickup']"
539,04UQKWJBK4x3QNkJr9hquQ,188,3.5,['delivery']
540,36W419RofAXKnYJzdM4jnQ,5,3.5,"['pickup', 'delivery']"
541,7hsfxIW7FDp1yIjJnYUDmQ,60,4.0,"['delivery', 'pickup']"
542,JG30eHEEBhri9TJHcr79tw,53,4.5,['delivery']
543,6Kk047pTbk5s8cbEfT_WZQ,13,4.0,[]
544,F0rQyd9RvNzX52OLFivK0g,76,3.5,"['pickup', 'delivery']"
545,ooKY09vv213Hrk30Izegow,120,3.5,"['pickup', 'delivery']"
546,qyg_iiz7Brq9vioVpmRjcQ,125,4.5,"['pickup', 'delivery']"
547,cgdnXOLxF9Za9oD1-Tydkg,63,3.0,['pickup']
548,emIw8zjs7FUKz3Vxd8RkZw,212,4.5,"['restaurant_reservation', 'delivery']"
549,XeQgaLMmO5pcUdaplvberA,20,2.0,['delivery']
550,7CaS6n1TBQwhHVC4vvZDWw,19,4.0,[]
551,mjnSujrd9eXdBLWzoF46AQ,35,4.0,"['delivery', 'pickup']"
552,QB-YqW6vDaiVi-z1QlCwRg,1,5.0,"['delivery', 'pickup']"
553,DNzM5RjyGRDx4RfJiUJnMA,24,3.5,"['pickup', 'delivery']"
554,6Ompv6pJtbqSPpXKqkNshA,14,2.5,"['pickup', 'delivery']"
555,rQkJGeF9nHICOEV8ZBZuhQ,34,4.5,"['delivery', 'pickup']"
556,K7jiPLbPdbDeQFNbnFoS3Q,26,1.5,['delivery']
557,-fW-zdGWH4UbJsbs8LP7Hw,33,4.5,"['pickup', 'delivery']"
558,eqrQWIOkQnR6rhQmu7a8Ug,110,4.0,[]
559,VmALI1Dt8d0sndTy6teXzw,6,4.0,[]
560,KxarFMwOI9BeUThtfl0Lww,22,4.5,[]
561,Q8AgeAPx1b_pqzuEUQ2GDg,26,3.0,['delivery']
562,trHh5E7rSv1XfJldPv0n7Q,27,5.0,"['pickup', 'delivery']"
563,FKw9j6xU1NlUJpz4kA2h5A,44,3.5,"['pickup', 'delivery']"
564,GFc4sD9wMPyln2wg77172Q,26,2.0,['delivery']
565,9HX73ccFDoLEp-R6j49IIw,27,4.0,['delivery']
566,puUlH7-TD19piOMDfDP_cQ,29,2.0,['delivery']
567,4U9fWxjVntRC-IihW5MoIQ,53,4.0,"['delivery', 'pickup']"
568,9hfkRf5QnchRLMiM19ISTA,11,2.0,['delivery']
569,KAjsIumQ6_-AbHzJq0MiJw,13,2.0,['delivery']
570,nrSAJUg55CWJsRDXzTpIAA,30,4.0,['delivery']
571,uXkugnlLoKZXLnMHOFUYUg,12,2.5,"['delivery', 'pickup']"
572,REHZ39ARTo8sofLurGQeSg,36,4.0,['delivery']
573,YNtrWIDYx2-FRw743VOyPA,6,4.0,"['pickup', 'delivery']"
574,h3sixA6vCmGvtdPsqAapbQ,336,4.0,"['delivery', 'pickup']"
575,T8-KAEuNUUpplW14FMkWxA,63,3.5,['delivery']
576,ya14xXMBQ5jXJRiUz_WGww,9,4.0,"['pickup', 'delivery']"
577,UpWrLuZIpLkI4xi6F8sDng,51,3.5,['delivery']
578,p1u9klPbjRKsYLl2kC_aUA,76,4.0,"['delivery', 'pickup']"
579,pobysFqGp380KuQhvZX7Rg,304,3.5,"['pickup', 'delivery']"
580,i8ErbzVW0YY3bzhg74ysjA,255,3.5,"['pickup', 'delivery']"
581,xVmebDzu3wQrckyEZtTU4w,70,4.0,"['pickup', 'delivery']"
582,_2HWCsQKWuzzIJOsYFmUtQ,13,1.5,"['pickup', 'delivery']"
583,LCeoc4akUrKV9YHjfBb7Sw,11,3.5,"['delivery', 'pickup']"
584,rYfrBWeRSEhfQevUUaLg3Q,28,3.5,[]
585,L_kccaHSRAayKgvzoFe68w,20,2.5,['delivery']
586,h5_-b5oAN-8YEK1Sc6m2UQ,3,1.5,[]
587,2KOzXMfVdGMfuNGoeIkK4A,84,2.0,"['pickup', 'delivery']"
588,oZ9ZdGCaxpsF3YVh6j4mNA,4,5.0,"['delivery', 'pickup']"
589,Pimdklq7b9h5dlIUIr-YJw,12,2.5,['delivery']
590,esqOkEThdmX8FYuyx2hk0w,70,4.0,['delivery']
591,3xqPnRt-Qw8rBRH9TK4s3g,42,3.5,['delivery']
592,R14DJoFRsEq4haIsLPvFYw,66,4.0,"['delivery', 'pickup']"
593,-xr697MSGcZ5ELveVKoFMw,19,3.5,"['pickup', 'delivery']"
594,bRibIF0j7gdngaX-gb-4kg,2,1.0,[]
595,mBXMz_EPWDeyhifnxu8OAg,86,1.5,['delivery']
596,YDB9kmWphya2p0AytidGNg,17,4.0,"['pickup', 'delivery']"
597,tkHXwJx7ea7VaCmNTjEiAw,13,2.5,['delivery']
598,L-kiJCVCXnZL22-j75Bx5w,38,4.0,"['pickup', 'delivery']"
599,kIDsjDe2z_GkGGnQSJdrOg,20,3.0,"['pickup', 'delivery']"
600,3i_XUDrhiCiUI9EIkjQNvQ,68,3.5,"['pickup', 'delivery']"
601,7j_2PQqgX-7Dcf7rrHRzJA,21,2.0,['delivery']
602,pMhqt0_4xPs-6dNw2jOGrQ,39,4.5,"['pickup', 'delivery']"
603,yBdO1Z5la3cPgJIFq6v5CQ,41,2.5,['delivery']
604,BtRsRkUw_zFEhyNx_jdBlQ,21,3.5,['delivery']
605,t-qPPk9WzpXoP3uxpIzXCw,22,3.5,[]
606,aAiS8pc8KRkWnNfPiBbEUQ,45,1.5,['delivery']
607,hNnGL7kIQ6BEstc3NHvnLw,14,3.0,"['pickup', 'delivery']"
608,aJw-SXr9CwIKbTCq1FxIMg,12,4.5,[]
609,qb-UwCDgBq8o20Pahf4Iww,20,3.5,[]
610,1Y09UUeVbGsVH3QsIzSKRw,6,4.5,[]
611,nhTLnfO9lRmQ5cmQ5km16A,4,4.5,['delivery']
612,wDZG-Ry6IcC_QITBLBPHxQ,24,4.5,[]
613,C9Swy4r-SjlRwWFIuv0vxA,12,2.5,[]
614,PLSK-f86z_LXypNMw1QexA,18,5.0,[]
615,XeQgaLMmO5pcUdaplvberA,20,2.0,['delivery']
616,Lf_sdyQfrlVjqU2onxUZUA,73,3.0,['delivery']
617,VkiNp4JolVjYzzn5218x2Q,24,2.0,"['delivery', 'pickup']"
618,7flq6_6ns9bmAJbGwy2dkw,1,1.0,[]
619,GhE5JEuscWaRBKkinhS22w,15,1.5,['delivery']
620,uversHZgD2_YsL6p6ZYSCA,14,2.0,['delivery']
621,R3LbMeUHCbEXI8DpZSL18w,14,2.5,"['pickup', 'delivery']"
622,-jQHkCa6WWuW82g6aSBofw,13,1.5,"['delivery', 'pickup']"
623,P7KKrgAF-Ij0rItekTtmpQ,11,2.5,[]
624,AAb7pnce8dumu1uJyF9phQ,14,2.0,['delivery']
625,QAZuRwNhOaBtknzs_HHeaA,12,2.0,"['pickup', 'delivery']"
626,axsVPeoGThLKLzu6GTRCpQ,551,4.0,"['pickup', 'delivery']"
627,85avHCVQEY8FuGE1y2E7-g,45,4.0,['delivery']
628,JogyNpuTTqowgKQKao14ZA,110,3.0,[]
629,NEVzffuJNnPsQhFcR2zQgQ,10,1.5,"['pickup', 'delivery']"
630,Xxr2cDuq3N7c4PoFoBB5Vw,247,4.5,['delivery']
631,Avu3kXM052dITqM45oC27A,14,2.0,"['delivery', 'pickup']"
632,xJHTNLA7W8kK8Rgr2bQmSQ,38,4.0,"['pickup', 'delivery']"
633,r8HHDypjFQuqb27ISQZ4Ew,68,3.5,[]
634,ICrxXKBzxRzpXtdn6K_evg,83,3.5,"['delivery', 'pickup']"
635,GDz478TrnxbjH45ydB6wVg,28,4.0,['delivery']
636,EmxvkCXyOZFzFEnIQO-znQ,4,2.0,[]
637,hFrJbcP0OegEkm-K2BvoYw,11,3.0,[]
638,MC3D_EvBrJaVVEePOFcPfw,6,3.5,[]
639,o38rkKmc6C48yzrGPLdxPQ,340,3.0,"['delivery', 'pickup']"
640,bYflziYJO0_z_W-1KUb8Mw,38,3.0,[]
641,O7RxeO8h7iNNJ88ekos8eg,26,2.5,['delivery']
642,UClJURhUgfUGMjeLwGFc7Q,18,3.5,[]
643,7xBxZ2aa10-Od3rrRb7J-g,85,3.5,[]
644,PMHAWDToyRNLvnK0Dh_r0w,31,3.5,['delivery']
645,KZ_xAb-eOX1FySK_mxRl3w,25,2.5,['delivery']
646,9BMpswBAdbZ8-SCC2-4Ivw,122,3.5,['delivery']
647,Yaw6vk3anUbAPjtvM-GmgA,66,3.0,['delivery']
648,pQaku4SfM01lGySBNPZhmg,28,4.0,[]
649,OJFlbUyhAyxK6XOCZgfIrg,58,2.5,['delivery']
650,YAfSUU3Yq8uDhG9WqEMVIQ,441,4.5,"['pickup', 'delivery']"
651,Bbo3tb-MIqY2vrEp78ifUA,18,4.0,[]
652,GgWc0dc6NA8m85UhqENolw,7,3.5,['delivery']
653,54Oh1tjBKLATthwuIMqTmw,48,3.0,[]
654,xJHTNLA7W8kK8Rgr2bQmSQ,38,4.0,"['pickup', 'delivery']"
655,HQop0kuE6CaWWvdxBPqxEA,38,3.5,"['pickup', 'delivery']"
656,Oqc6aD-Ep86KO0NiN4hyfA,29,2.5,[]
657,yGUplHUJZrP34LfEtDIItQ,12,2.5,['delivery']
658,v1wLUHYsdS7X4wPvXmdTXg,62,3.5,['delivery']
659,lWADCIDXsPu8SdGnqI6fkg,147,2.5,"['delivery', 'pickup']"
660,MIe8gJ9svOnwhpNddNPKgQ,1,2.0,[]
661,j1WX2nHA3T0R9LyBWOPzTQ,142,2.5,[]
662,IJVJyAzVhqP_ENx1xTZROA,1,1.0,[]
663,bWvrF2xbEYw5ifv9LHPu-g,25,3.0,[]
664,OuOO1_NnyZ6Ypix2_utrhw,4,3.5,"['pickup', 'delivery']"
665,gj0IZUpDoj_8T49DepwMEQ,63,3.5,"['pickup', 'delivery']"
666,c6nPhoi6iaQN9mDPhIiGUQ,317,4.5,"['delivery', 'pickup']"
667,eF404AxfIa3JBWqL3bdYOA,24,3.5,[]
668,QDhqVXbEkmSbpdwMKusphg,65,4.0,"['pickup', 'delivery']"
669,HDwUHLg0kGuYLS-n_RYZFQ,33,3.0,[]
670,6lq6C2_SX-xFG3gQidVlkA,25,4.5,['delivery']
671,7V3TM9PQINW1hD-g901wlQ,4,3.5,[]
672,ZPdf_MjVuSX0ot-thQkWSg,19,4.0,['delivery']
673,nggQ3p2lFU_HGUr7Hb7Otw,26,2.0,[]
674,12g-EA3OKtofoanBgJzr3g,33,3.5,['delivery']
675,S7bbqgCtCiC7Zto1vZl5xw,42,3.0,"['pickup', 'delivery']"
676,wERkX_YVRw8vSJYdSmaGQw,48,3.0,"['delivery', 'pickup']"
677,EF8WBt6qu45vKWQSPdwlOQ,366,4.0,"['pickup', 'delivery']"
678,jPRTlR0G_wXdF8wWagOEnQ,108,2.5,"['delivery', 'pickup']"
679,-_EzxfqemMuEwG9prTn0jQ,36,3.5,[]
680,STjt9EEZuolbmvQNpdx93g,15,3.5,[]
681,tsmHdwG3EmvWLsNQKJu3KQ,158,4.0,['delivery']
682,Gsb3tVfkRnIUFZNGPZXcUw,2,3.5,[]
683,BAlcRNAcSHB6Bpr5wC4HIw,35,1.5,['delivery']
684,cAGAOL3B97XFQzOXgKNUNQ,143,4.0,"['pickup', 'delivery']"
685,ijCkta1TDXa2z1RVf7fZMA,31,3.0,['pickup']
686,xvY9cWDNb3JFk0CpfIiGTA,220,4.0,"['pickup', 'delivery']"
687,3JzIpuBGev0mkJNs1gQyvw,111,4.5,"['pickup', 'delivery']"
688,rHrBny3uHILc7VI7wkMSyQ,153,3.0,[]
689,jm_Yjld54jGUrhD1oovkNA,47,3.0,[]
690,R5TXjFuov2ang1N8bGeONQ,79,3.0,[]
691,b0bZCxdO9QtItzwh6_u7Sg,267,3.5,['delivery']
692,2gPeaYo_CMRqXPsbwxGQDQ,23,4.0,[]
693,Mxo_dSXtPJDqbJ6XztseTw,147,2.5,"['delivery', 'pickup']"
694,rs7SCivhbM97JaZizFg_aA,331,3.5,['delivery']
695,sXO4qjcODVl7g89gLbuvzQ,52,2.0,['delivery']
696,xvm3usMc06Fo2HfXqdraNw,8,2.5,['delivery']
697,zlagxmC0CcHe9RBL8Gvn6A,71,2.0,[]
698,zPw6t6zWnD6-_4bgWo7jkA,82,3.5,[]
699,J0jPuRsCCJkoabDl0PAdOw,1,4.0,[]
700,46Bcp22wHpEtE8R6XJSojg,2,3.5,[]
701,GDz478TrnxbjH45ydB6wVg,28,4.0,['delivery']
702,nUzD76z3KbvRCfiW33Mkbg,36,3.5,"['delivery', 'pickup']"
703,FazBwXgsE3DPpijHZTM-NQ,3,3.5,"['delivery', 'pickup']"
704,MC3D_EvBrJaVVEePOFcPfw,6,3.5,[]
705,o38rkKmc6C48yzrGPLdxPQ,340,3.0,"['pickup', 'delivery']"
706,6ONmqWHbZmWhYtcBPnoBdw,32,4.0,['delivery']
707,8CJ7lA3qTTd5irXNegXNvQ,86,4.0,['delivery']
708,KU3YkbPmC4A3t9MrQtRIIA,64,4.0,[]
709,kwJcxWNaOLnTXMZrsYDasA,6,3.5,[]
710,g0JnPRse1M5SannNtCtt2Q,14,3.0,[]
711,e59xANCItpLiXggwZm3nIw,20,3.0,['pickup']
712,XHhy6uz4wEGEeG_gLklCIg,21,3.5,"['delivery', 'pickup']"
713,839PjcTpQPr-ZsOnhYShcA,236,3.5,"['pickup', 'delivery']"
714,7IuoWrqd8LRUTKLY51F4zA,24,2.5,[]
715,fUlvhxLBOsyMe9kDeCBKxg,467,4.0,"['pickup', 'delivery']"
716,kNauAom52zaXZ2eyFuG1UA,30,4.5,[]
717,9mJiCfquaoJfr1ZbzXI-gA,89,4.0,[]
718,Yg36sXRv18XQAHahhsARGA,689,4.0,"['restaurant_reservation', 'pickup', 'delivery']"
719,KuzhL5_EYFQbgQ2ZICYBaw,174,4.5,['pickup']
720,0ER88SYlliG5evJgXaU-wg,9,2.5,"['delivery', 'pickup']"
721,e5I7KGUX8yUL95AQCX8I0Q,168,4.0,['pickup']
722,L7M4q3fjdKmMpM9Pzj4WKQ,1,3.0,['pickup']
723,Rate1w4AJk9d2vXOQucncg,70,3.5,"['pickup', 'delivery']"
724,YAfSUU3Yq8uDhG9WqEMVIQ,441,4.5,"['delivery', 'pickup']"
725,Bbo3tb-MIqY2vrEp78ifUA,18,4.0,[]
726,R0qtiLYdPE9QDMz9DY_fHA,11,3.0,"['pickup', 'delivery']"
